Date,Snow Water Equivalent [mm],Accumulated Precipitation [mm],Precipitation Increment [mm],Tmax (degC),Tmin (degC),Tmean (degC),Year,DOY,Snow on Ground
2000-09-22,0.000,741.680,0.000,4.889,1.000,2.778,2000,266,0
2000-09-23,0.000,741.680,0.000,7.222,-4.389,1.722,2000,267,0
2000-09-24,0.000,741.680,0.000,12.389,-1.500,5.889,2000,268,0
2000-09-25,0.000,741.680,0.000,14.889,3.889,8.611,2000,269,0
2000-09-26,0.000,741.680,0.000,16.611,2.611,9.611,2000,270,0
2000-09-27,0.000,741.680,0.000,19.722,8.778,13.778,2000,271,0
2000-09-28,0.000,741.680,0.000,20.500,10.000,14.778,2000,272,0
2000-09-29,0.000,741.680,0.000,15.278,7.111,10.889,2000,273,0
2000-09-30,0.000,741.680,0.000,16.000,6.111,11.722,2000,274,0
2000-10-01,0.000,0.000,0.000,12.500,6.389,9.778,2000,275,0
2000-10-02,0.000,0.000,0.000,10.500,2.778,7.000,2000,276,0
2000-10-03,0.000,0.000,0.000,11.000,-1.222,4.889,2000,277,0
2000-10-04,0.000,0.000,0.000,10.278,1.278,5.722,2000,278,0
2000-10-05,0.000,0.000,2.540,11.111,-0.222,5.000,2000,279,0
2000-10-06,0.000,2.540,2.540,13.500,0.611,7.222,2000,280,0
2000-10-07,0.000,5.080,0.000,16.889,7.389,11.278,2000,281,0
2000-10-08,0.000,5.080,0.000,17.722,7.778,12.111,2000,282,0
2000-10-09,0.000,5.080,0.000,19.111,6.111,13.389,2000,283,0
2000-10-10,0.000,5.080,5.080,6.611,2.778,4.222,2000,284,0
2000-10-11,2.540,10.160,22.860,5.222,0.889,2.222,2000,285,1
2000-10-12,12.700,33.020,30.480,2.889,1.278,1.778,2000,286,1
2000-10-13,25.400,63.500,2.540,3.278,2.000,2.611,2000,287,1
2000-10-14,17.780,66.040,0.000,9.000,1.722,4.222,2000,288,1
2000-10-15,0.000,66.040,0.000,10.778,1.500,5.278,2000,289,0
2000-10-16,0.000,66.040,0.000,12.778,3.500,7.722,2000,290,0
2000-10-17,0.000,66.040,0.000,15.111,7.111,10.389,2000,291,0
2000-10-18,0.000,66.040,0.000,13.222,5.500,9.222,2000,292,0
2000-10-19,0.000,66.040,0.000,10.611,4.611,7.611,2000,293,0
2000-10-20,0.000,66.040,15.240,13.222,3.111,8.222,2000,294,0
2000-10-21,0.000,81.280,7.620,3.222,-1.889,-0.389,2000,295,0
2000-10-22,7.620,88.900,2.540,6.222,-3.778,1.000,2000,296,1
2000-10-23,7.620,91.440,2.540,11.389,-0.889,4.611,2000,297,1
2000-10-24,5.080,93.980,0.000,11.500,1.778,5.500,2000,298,1
2000-10-25,0.000,93.980,0.000,11.222,1.389,6.278,2000,299,0
2000-10-26,0.000,93.980,7.620,7.778,2.222,5.111,2000,300,0
2000-10-27,0.000,101.600,0.000,6.222,1.889,3.500,2000,301,0
2000-10-28,0.000,101.600,10.160,5.000,2.222,3.722,2000,302,0
2000-10-29,0.000,111.760,20.320,6.722,-1.889,1.000,2000,303,0
2000-10-30,20.320,132.080,0.000,5.889,-1.389,1.278,2000,304,1
2000-10-31,20.320,132.080,0.000,4.778,-1.889,0.889,2000,305,1
2000-11-01,20.320,132.080,0.000,1.778,-3.278,-1.222,2000,306,1
2000-11-02,20.320,132.080,0.000,4.889,-4.278,-0.500,2000,307,1
2000-11-03,20.320,132.080,0.000,6.000,-4.222,0.278,2000,308,1
2000-11-04,20.320,132.080,2.540,7.722,-2.722,1.111,2000,309,1
2000-11-05,22.860,134.620,0.000,-0.500,-3.000,-2.389,2000,310,1
2000-11-06,22.860,134.620,0.000,2.500,-4.000,-1.778,2000,311,1
2000-11-07,22.860,134.620,2.540,1.222,-7.222,-3.389,2000,312,1
2000-11-08,25.400,137.160,12.700,-0.611,-4.278,-3.000,2000,313,1
2000-11-09,40.640,149.860,0.000,-1.111,-9.722,-4.778,2000,314,1
2000-11-10,40.640,149.860,5.080,-3.611,-10.222,-6.000,2000,315,1
2000-11-11,45.720,154.940,0.000,-4.722,-13.000,-8.222,2000,316,1
2000-11-12,45.720,154.940,0.000,-4.722,-12.722,-8.722,2000,317,1
2000-11-13,45.720,154.940,2.540,-4.389,-10.500,-6.278,2000,318,1
2000-11-14,48.260,157.480,5.080,-3.611,-7.111,-5.389,2000,319,1
2000-11-15,53.340,162.560,5.080,-4.111,-10.000,-6.889,2000,320,1
2000-11-16,58.420,167.640,0.000,0.222,-9.111,-5.889,2000,321,1
2000-11-17,58.420,167.640,0.000,-0.611,-9.889,-6.222,2000,322,1
2000-11-18,58.420,167.640,0.000,1.000,-9.222,-4.778,2000,323,1
2000-11-19,58.420,167.640,0.000,5.278,-6.000,-2.500,2000,324,1
2000-11-20,58.420,167.640,0.000,3.722,-4.889,0.722,2000,325,1
2000-11-21,58.420,167.640,0.000,6.722,-1.278,3.389,2000,326,1
2000-11-22,58.420,167.640,0.000,8.111,-2.611,1.389,2000,327,1
2000-11-23,58.420,167.640,0.000,5.889,-3.722,0.278,2000,328,1
2000-11-24,58.420,167.640,0.000,3.778,-5.000,-1.222,2000,329,1
2000-11-25,58.420,167.640,2.540,1.111,-3.111,-0.889,2000,330,1
2000-11-26,60.960,170.180,2.540,0.889,-1.389,-0.389,2000,331,1
2000-11-27,63.500,172.720,10.160,0.111,-8.222,-2.000,2000,332,1
2000-11-28,76.200,182.880,0.000,0.389,-9.222,-4.278,2000,333,1
2000-11-29,76.200,182.880,12.700,4.778,-2.000,1.111,2000,334,1
2000-11-30,124.460,195.580,0.000,0.278,-3.722,-2.000,2000,335,1
2000-12-01,124.460,195.580,0.000,1.778,-3.111,0.000,2000,336,1
2000-12-02,124.460,195.580,0.000,5.889,-2.889,0.111,2000,337,1
2000-12-03,124.460,195.580,0.000,7.111,-2.611,0.778,2000,338,1
2000-12-04,124.460,195.580,0.000,7.500,-2.611,0.889,2000,339,1
2000-12-05,124.460,195.580,0.000,7.111,-1.889,3.000,2000,340,1
2000-12-06,124.460,195.580,0.000,5.778,-2.222,1.611,2000,341,1
2000-12-07,124.460,195.580,0.000,5.778,-3.000,0.111,2000,342,1
2000-12-08,124.460,195.580,0.000,4.278,-4.000,-1.222,2000,343,1
2000-12-09,124.460,195.580,0.000,1.278,-6.111,-1.000,2000,344,1
2000-12-10,127.000,195.580,0.000,-4.611,-7.389,-6.389,2000,345,1
2000-12-11,127.000,195.580,0.000,-6.111,-13.889,-8.722,2000,346,1
2000-12-12,127.000,195.580,2.540,-2.611,-8.611,-6.611,2000,347,1
2000-12-13,129.540,198.120,15.240,-1.611,-7.222,-4.889,2000,348,1
2000-12-14,147.320,213.360,20.320,-0.778,-2.778,-2.222,2000,349,1
2000-12-15,187.960,233.680,0.000,-2.278,-8.778,-5.500,2000,350,1
2000-12-16,213.360,233.680,2.540,2.000,-9.389,-2.500,2000,351,1
2000-12-17,215.900,236.220,0.000,0.889,-8.889,-5.000,2000,352,1
2000-12-18,223.520,236.220,0.000,-1.222,-11.722,-6.389,2000,353,1
2000-12-19,223.520,236.220,2.540,1.500,-5.889,-2.000,2000,354,1
2000-12-20,226.060,238.760,0.000,-0.222,-8.222,-3.611,2000,355,1
2000-12-21,226.060,238.760,2.540,3.111,-3.111,-0.111,2000,356,1
2000-12-22,228.600,241.300,17.780,-0.611,-2.611,-1.000,2000,357,1
2000-12-23,248.920,259.080,10.160,0.222,-2.500,-0.778,2000,358,1
2000-12-24,261.620,269.240,12.700,-0.889,-4.889,-2.778,2000,359,1
2000-12-25,276.860,281.940,0.000,0.500,-7.889,-4.278,2000,360,1
2000-12-26,276.860,281.940,0.000,5.000,-5.778,-1.111,2000,361,1
2000-12-27,276.860,281.940,0.000,4.611,-2.889,0.889,2000,362,1
2000-12-28,276.860,281.940,0.000,5.000,-4.722,-1.000,2000,363,1
2000-12-29,276.860,281.940,0.000,5.889,-3.611,0.222,2000,364,1
2000-12-30,276.860,281.940,0.000,5.000,-4.111,-0.500,2000,365,1
2000-12-31,276.860,281.940,0.000,4.111,-5.889,-0.889,2000,366,1
2001-01-01,276.860,281.940,0.000,3.500,-5.611,-0.889,2001,1,1
2001-01-02,276.860,281.940,0.000,8.389,-4.278,1.111,2001,2,1
2001-01-03,276.860,281.940,0.000,6.778,0.111,3.222,2001,3,1
2001-01-04,276.860,281.940,0.000,8.778,0.278,3.500,2001,4,1
2001-01-05,276.860,281.940,0.000,8.778,-2.611,2.778,2001,5,1
2001-01-06,276.860,281.940,0.000,5.778,-4.389,0.722,2001,6,1
2001-01-07,276.860,281.940,0.000,3.611,-2.278,1.000,2001,7,1
2001-01-08,276.860,281.940,2.540,5.000,-1.778,2.000,2001,8,1
2001-01-09,279.400,284.480,0.000,-0.111,-2.500,-1.000,2001,9,1
2001-01-10,279.400,284.480,7.620,0.222,-2.111,-1.111,2001,10,1
2001-01-11,289.560,292.100,15.240,0.611,-2.722,-0.611,2001,11,1
2001-01-12,309.880,307.340,15.240,-2.000,-4.889,-3.500,2001,12,1
2001-01-13,327.660,322.580,7.620,-1.222,-4.611,-3.611,2001,13,1
2001-01-14,335.280,330.200,0.000,-2.611,-9.278,-5.278,2001,14,1
2001-01-15,335.280,330.200,0.000,-1.278,-9.778,-7.111,2001,15,1
2001-01-16,335.280,330.200,0.000,-1.778,-12.000,-8.000,2001,16,1
2001-01-17,335.280,330.200,0.000,-2.111,-11.000,-6.111,2001,17,1
2001-01-18,335.280,330.200,0.000,0.500,-6.389,-2.778,2001,18,1
2001-01-19,335.280,330.200,7.620,0.278,-6.889,-3.000,2001,19,1
2001-01-20,342.900,337.820,0.000,0.000,-9.000,-3.278,2001,20,1
2001-01-21,342.900,337.820,0.000,4.000,-1.611,0.778,2001,21,1
2001-01-22,342.900,337.820,0.000,4.611,-3.278,-0.611,2001,22,1
2001-01-23,342.900,337.820,0.000,2.611,-2.222,0.278,2001,23,1
2001-01-24,342.900,337.820,2.540,3.111,-2.278,0.722,2001,24,1
2001-01-25,345.440,340.360,7.620,-1.722,-8.500,-4.889,2001,25,1
2001-01-26,353.060,347.980,0.000,-0.500,-8.500,-4.389,2001,26,1
2001-01-27,353.060,347.980,0.000,4.778,-7.500,-1.889,2001,27,1
2001-01-28,353.060,347.980,0.000,2.722,-8.500,-2.778,2001,28,1
2001-01-29,353.060,347.980,5.080,-3.722,-7.722,-6.000,2001,29,1
2001-01-30,358.140,353.060,0.000,-5.222,-10.500,-7.389,2001,30,1
2001-01-31,358.140,353.060,0.000,-0.778,-7.222,-4.111,2001,31,1
2001-02-01,358.140,353.060,0.000,4.722,-6.389,-2.222,2001,32,1
2001-02-02,358.140,353.060,5.080,0.278,-4.611,-1.000,2001,33,1
2001-02-03,363.220,358.140,0.000,0.500,-3.000,-0.778,2001,34,1
2001-02-04,363.220,358.140,0.000,8.222,0.500,3.500,2001,35,1
2001-02-05,365.760,358.140,2.540,3.111,-6.111,-1.778,2001,36,1
2001-02-06,370.840,360.680,0.000,-1.278,-8.722,-5.222,2001,37,1
2001-02-07,370.840,360.680,0.000,-4.111,-12.111,-7.611,2001,38,1
2001-02-08,370.840,360.680,0.000,-3.889,-14.778,-9.000,2001,39,1
2001-02-09,370.840,360.680,0.000,-5.278,-9.389,-7.111,2001,40,1
2001-02-10,370.840,360.680,5.080,-2.778,-6.111,-5.222,2001,41,1
2001-02-11,375.920,365.760,2.540,-2.111,-5.778,-4.389,2001,42,1
2001-02-12,378.460,368.300,7.620,-1.389,-9.889,-5.111,2001,43,1
2001-02-13,386.080,375.920,0.000,-0.278,-11.000,-6.611,2001,44,1
2001-02-14,386.080,375.920,0.000,-1.722,-12.111,-7.722,2001,45,1
2001-02-15,386.080,375.920,0.000,0.722,-8.111,-2.889,2001,46,1
2001-02-16,386.080,375.920,0.000,4.111,-4.278,-0.889,2001,47,1
2001-02-17,386.080,375.920,0.000,4.111,-2.722,1.111,2001,48,1
2001-02-18,386.080,375.920,0.000,5.889,-1.389,1.111,2001,49,1
2001-02-19,386.080,375.920,0.000,3.389,-0.778,0.611,2001,50,1
2001-02-20,386.080,375.920,15.240,1.278,-1.389,-0.500,2001,51,1
2001-02-21,403.860,391.160,2.540,1.778,-2.278,-0.500,2001,52,1
2001-02-22,408.940,393.700,0.000,4.000,-3.778,-0.111,2001,53,1
2001-02-23,408.940,393.700,0.000,3.611,-7.111,-1.611,2001,54,1
2001-02-24,408.940,393.700,0.000,2.611,-8.389,-3.722,2001,55,1
2001-02-25,408.940,393.700,2.540,0.389,-6.778,-3.278,2001,56,1
2001-02-26,411.480,396.240,0.000,2.611,-6.222,-2.389,2001,57,1
2001-02-27,411.480,396.240,0.000,0.389,-9.278,-5.000,2001,58,1
2001-02-28,411.480,396.240,0.000,3.611,-12.000,-5.111,2001,59,1
2001-03-01,411.480,396.240,0.000,6.778,-9.222,-2.000,2001,60,1
2001-03-02,411.480,396.240,7.620,-0.500,-5.722,-2.722,2001,61,1
2001-03-03,421.640,403.860,0.000,2.222,-11.111,-4.278,2001,62,1
2001-03-04,421.640,403.860,2.540,4.389,-2.889,1.111,2001,63,1
2001-03-05,426.720,406.400,0.000,8.222,1.000,3.222,2001,64,1
2001-03-06,429.260,406.400,0.000,12.222,2.278,5.889,2001,65,1
2001-03-07,431.800,406.400,0.000,11.722,-0.278,4.500,2001,66,1
2001-03-08,431.800,406.400,7.620,10.611,-0.222,3.778,2001,67,1
2001-03-09,439.420,414.020,0.000,2.889,-0.889,0.722,2001,68,1
2001-03-10,439.420,414.020,0.000,6.000,-3.222,0.778,2001,69,1
2001-03-11,439.420,414.020,0.000,2.611,-4.500,-1.222,2001,70,1
2001-03-12,439.420,414.020,0.000,5.000,-2.389,0.722,2001,71,1
2001-03-13,439.420,414.020,0.000,6.111,-2.778,1.778,2001,72,1
2001-03-14,439.420,414.020,0.000,1.778,-5.000,-2.611,2001,73,1
2001-03-15,439.420,414.020,7.620,4.278,-5.222,-0.889,2001,74,1
2001-03-16,447.040,421.640,5.080,0.778,-6.222,-2.722,2001,75,1
2001-03-17,452.120,426.720,0.000,3.778,-5.000,-0.889,2001,76,1
2001-03-18,447.040,426.720,2.540,6.278,-0.889,2.778,2001,77,1
2001-03-19,449.580,429.260,0.000,8.278,3.778,5.778,2001,78,1
2001-03-20,447.040,429.260,0.000,9.722,1.389,4.611,2001,79,1
2001-03-21,441.960,429.260,0.000,10.889,0.778,4.722,2001,80,1
2001-03-22,436.880,429.260,2.540,13.722,0.889,6.389,2001,81,1
2001-03-23,431.800,431.800,0.000,14.389,2.889,7.222,2001,82,1
2001-03-24,421.640,431.800,0.000,12.000,2.389,8.000,2001,83,1
2001-03-25,411.480,431.800,10.160,9.389,0.111,3.389,2001,84,1
2001-03-26,424.180,441.960,0.000,4.000,-3.000,0.222,2001,85,1
2001-03-27,424.180,441.960,5.080,4.611,-5.778,-0.278,2001,86,1
2001-03-28,429.260,447.040,0.000,5.111,0.611,2.111,2001,87,1
2001-03-29,429.260,447.040,2.540,7.722,-1.000,1.889,2001,88,1
2001-03-30,434.340,449.580,0.000,5.111,-0.500,2.000,2001,89,1
2001-03-31,434.340,449.580,5.080,5.389,-2.278,2.389,2001,90,1
2001-04-01,439.420,454.660,2.540,8.222,-1.111,3.111,2001,91,1
2001-04-02,441.960,457.200,2.540,2.500,-9.278,-3.500,2001,92,1
2001-04-03,452.120,459.740,0.000,3.278,-9.278,-4.000,2001,93,1
2001-04-04,452.120,459.740,0.000,4.389,-7.889,-1.889,2001,94,1
2001-04-05,452.120,459.740,0.000,7.222,-5.222,0.278,2001,95,1
2001-04-06,452.120,459.740,12.700,8.278,-2.000,0.889,2001,96,1
2001-04-07,467.360,472.440,10.160,1.278,-5.722,-1.889,2001,97,1
2001-04-08,492.760,482.600,2.540,-1.222,-9.389,-5.889,2001,98,1
2001-04-09,497.840,485.140,0.000,3.389,-9.500,-2.722,2001,99,1
2001-04-10,497.840,485.140,0.000,1.111,-7.222,-2.778,2001,100,1
2001-04-11,497.840,485.140,15.240,3.500,-2.722,-0.889,2001,101,1
2001-04-12,510.540,500.380,5.080,-0.500,-4.778,-3.000,2001,102,1
2001-04-13,520.700,505.460,2.540,1.222,-5.222,-1.611,2001,103,1
2001-04-14,523.240,508.000,0.000,5.278,-9.000,-2.000,2001,104,1
2001-04-15,523.240,508.000,0.000,11.222,-3.389,3.778,2001,105,1
2001-04-16,520.700,508.000,2.540,15.500,3.778,9.889,2001,106,1
2001-04-17,505.460,510.540,0.000,13.222,3.889,8.278,2001,107,1
2001-04-18,487.680,510.540,0.000,13.889,1.722,6.778,2001,108,1
2001-04-19,469.900,510.540,0.000,9.111,-1.000,2.111,2001,109,1
2001-04-20,469.900,510.540,10.160,2.778,-0.278,0.778,2001,110,1
2001-04-21,480.060,520.700,2.540,5.611,-2.389,1.222,2001,111,1
2001-04-22,482.600,523.240,0.000,6.500,-0.722,3.000,2001,112,1
2001-04-23,477.520,523.240,0.000,9.722,0.778,4.889,2001,113,1
2001-04-24,474.980,523.240,0.000,15.500,1.722,8.000,2001,114,1
2001-04-25,459.740,523.240,2.540,18.278,5.778,11.500,2001,115,1
2001-04-26,439.420,525.780,0.000,19.389,8.778,13.000,2001,116,1
2001-04-27,408.940,525.780,0.000,18.389,7.611,11.722,2001,117,1
2001-04-28,383.540,525.780,0.000,9.722,-1.111,5.222,2001,118,1
2001-04-29,373.380,525.780,0.000,8.611,-4.000,3.500,2001,119,1
2001-04-30,358.140,525.780,0.000,14.611,1.611,6.778,2001,120,1
2001-05-01,337.820,525.780,0.000,2.722,-2.278,-0.111,2001,121,1
2001-05-02,337.820,525.780,0.000,4.722,-5.278,0.500,2001,122,1
2001-05-03,330.200,525.780,0.000,9.500,-0.889,4.722,2001,123,1
2001-05-04,320.040,525.780,0.000,13.389,2.111,8.111,2001,124,1
2001-05-05,292.100,525.780,0.000,9.111,-0.111,5.278,2001,125,1
2001-05-06,284.480,525.780,0.000,8.111,-3.611,4.111,2001,126,1
2001-05-07,256.540,525.780,0.000,15.111,1.778,9.000,2001,127,1
2001-05-08,233.680,525.780,0.000,17.389,6.722,12.722,2001,128,1
2001-05-09,208.280,525.780,0.000,12.222,5.111,9.111,2001,129,1
2001-05-10,185.420,525.780,0.000,12.889,2.889,8.611,2001,130,1
2001-05-11,160.020,525.780,0.000,21.222,5.111,14.222,2001,131,1
2001-05-12,134.620,525.780,0.000,22.722,12.500,17.222,2001,132,1
2001-05-13,88.900,525.780,0.000,16.278,9.389,12.889,2001,133,1
2001-05-14,45.720,525.780,2.540,15.222,5.889,9.389,2001,134,1
2001-05-15,15.240,528.320,15.240,7.611,3.722,5.722,2001,135,1
2001-05-16,0.000,543.560,0.000,8.778,3.611,5.611,2001,136,0
2001-05-17,0.000,543.560,0.000,13.389,3.389,8.722,2001,137,0
2001-05-18,0.000,543.560,0.000,12.000,3.389,8.222,2001,138,0
2001-05-19,0.000,543.560,0.000,13.278,4.222,9.389,2001,139,0
2001-05-20,0.000,543.560,0.000,10.000,2.278,6.389,2001,140,0
2001-05-21,0.000,543.560,0.000,14.389,0.222,8.778,2001,141,0
2001-05-22,0.000,543.560,0.000,21.611,7.778,14.778,2001,142,0
2001-05-23,0.000,543.560,0.000,24.222,8.722,17.278,2001,143,0
2001-05-24,0.000,543.560,0.000,26.000,11.500,19.278,2001,144,0
2001-05-25,0.000,543.560,0.000,21.778,10.611,17.500,2001,145,0
2001-05-26,0.000,543.560,0.000,21.222,9.611,15.222,2001,146,0
2001-05-27,0.000,543.560,0.000,21.778,8.111,15.389,2001,147,0
2001-05-28,0.000,543.560,0.000,16.889,6.778,11.722,2001,148,0
2001-05-29,0.000,543.560,0.000,10.778,0.778,6.222,2001,149,0
2001-05-30,0.000,543.560,0.000,15.111,2.222,9.722,2001,150,0
2001-05-31,0.000,543.560,0.000,19.889,7.611,13.278,2001,151,0
2001-06-01,0.000,543.560,0.000,24.722,9.389,17.222,2001,152,0
2001-06-02,0.000,543.560,0.000,11.611,1.389,7.778,2001,153,0
2001-06-03,0.000,543.560,2.540,5.278,-1.278,1.389,2001,154,0
2001-06-04,0.000,546.100,5.080,10.500,-0.778,4.389,2001,155,0
2001-06-05,0.000,551.180,0.000,9.111,1.611,6.722,2001,156,0
2001-06-06,0.000,551.180,0.000,13.500,1.389,8.111,2001,157,0
2001-06-07,0.000,551.180,0.000,19.500,7.000,14.000,2001,158,0
2001-06-08,0.000,551.180,0.000,22.111,9.389,16.111,2001,159,0
2001-06-09,0.000,551.180,0.000,18.778,8.222,13.000,2001,160,0
2001-06-10,0.000,551.180,0.000,16.278,6.389,11.222,2001,161,0
2001-06-11,0.000,551.180,0.000,12.278,3.611,7.611,2001,162,0
2001-06-12,0.000,551.180,0.000,6.222,-0.222,2.778,2001,163,0
2001-06-13,0.000,551.180,0.000,12.278,-0.778,5.000,2001,164,0
2001-06-14,0.000,551.180,0.000,15.500,1.000,9.778,2001,165,0
2001-06-15,0.000,551.180,0.000,15.889,2.778,9.500,2001,166,0
2001-06-16,0.000,551.180,0.000,19.889,5.389,13.722,2001,167,0
2001-06-17,0.000,551.180,0.000,18.278,6.278,11.889,2001,168,0
2001-06-18,0.000,551.180,0.000,13.889,1.889,9.389,2001,169,0
2001-06-19,0.000,551.180,0.000,18.889,5.889,12.889,2001,170,0
2001-06-20,0.000,551.180,0.000,21.722,7.889,15.389,2001,171,0
2001-06-21,0.000,551.180,0.000,26.611,10.111,18.222,2001,172,0
2001-06-22,0.000,551.180,0.000,24.722,11.722,18.111,2001,173,0
2001-06-23,0.000,551.180,0.000,23.389,11.889,17.222,2001,174,0
2001-06-24,0.000,551.180,0.000,22.389,6.389,13.389,2001,175,0
2001-06-25,0.000,551.180,0.000,15.611,4.000,10.389,2001,176,0
2001-06-26,0.000,551.180,0.000,21.722,7.611,14.889,2001,177,0
2001-06-27,0.000,551.180,10.160,17.889,8.222,13.500,2001,178,0
2001-06-28,0.000,561.340,0.000,19.889,6.722,13.000,2001,179,0
2001-06-29,0.000,561.340,0.000,23.000,9.500,16.222,2001,180,0
2001-06-30,0.000,561.340,0.000,26.000,11.389,17.889,2001,181,0
2001-07-01,0.000,561.340,0.000,24.611,10.500,17.389,2001,182,0
2001-07-02,0.000,561.340,0.000,27.000,11.722,19.889,2001,183,0
2001-07-03,0.000,561.340,0.000,30.500,13.111,22.778,2001,184,0
2001-07-04,0.000,561.340,0.000,30.111,17.389,23.000,2001,185,0
2001-07-05,0.000,561.340,0.000,21.389,13.111,17.722,2001,186,0
2001-07-06,0.000,561.340,0.000,23.500,13.500,18.111,2001,187,0
2001-07-07,0.000,561.340,0.000,22.778,11.389,15.778,2001,188,0
2001-07-08,0.000,561.340,0.000,21.722,11.500,17.111,2001,189,0
2001-07-09,0.000,561.340,0.000,23.889,11.389,17.500,2001,190,0
2001-07-10,0.000,561.340,0.000,24.389,10.278,16.722,2001,191,0
2001-07-11,0.000,561.340,0.000,24.611,9.000,16.278,2001,192,0
2001-07-12,0.000,561.340,0.000,22.722,10.611,15.889,2001,193,0
2001-07-13,0.000,561.340,0.000,23.389,11.222,17.111,2001,194,0
2001-07-14,0.000,561.340,0.000,23.722,9.889,16.778,2001,195,0
2001-07-15,0.000,561.340,0.000,20.000,7.778,14.222,2001,196,0
2001-07-16,0.000,561.340,2.540,14.278,6.222,10.500,2001,197,0
2001-07-17,0.000,563.880,2.540,14.722,5.389,10.000,2001,198,0
2001-07-18,0.000,566.420,0.000,18.389,5.500,11.611,2001,199,0
2001-07-19,0.000,566.420,0.000,19.778,4.278,12.389,2001,200,0
2001-07-20,0.000,566.420,0.000,23.111,7.722,15.611,2001,201,0
2001-07-21,0.000,566.420,0.000,19.500,8.500,13.500,2001,202,0
2001-07-22,0.000,566.420,0.000,19.889,6.389,13.500,2001,203,0
2001-07-23,0.000,566.420,0.000,21.722,10.389,16.111,2001,204,0
2001-07-24,0.000,566.420,0.000,22.722,9.278,16.778,2001,205,0
2001-07-25,0.000,566.420,0.000,23.222,9.000,16.389,2001,206,0
2001-07-26,0.000,566.420,0.000,23.222,9.278,16.278,2001,207,0
2001-07-27,0.000,566.420,0.000,26.500,10.278,18.222,2001,208,0
2001-07-28,0.000,566.420,0.000,19.111,10.222,14.778,2001,209,0
2001-07-29,0.000,566.420,0.000,19.778,5.389,13.000,2001,210,0
2001-07-30,0.000,566.420,2.540,10.611,4.611,8.222,2001,211,0
2001-07-31,0.000,568.960,0.000,15.722,3.278,9.222,2001,212,0
2001-08-01,0.000,568.960,0.000,23.889,6.000,15.500,2001,213,0
2001-08-02,0.000,568.960,0.000,27.778,10.778,19.000,2001,214,0
2001-08-03,0.000,568.960,0.000,27.111,11.611,19.722,2001,215,0
2001-08-04,0.000,568.960,0.000,21.389,10.111,15.778,2001,216,0
2001-08-05,0.000,568.960,0.000,26.000,9.500,17.500,2001,217,0
2001-08-06,0.000,568.960,0.000,29.389,13.389,21.500,2001,218,0
2001-08-07,0.000,568.960,0.000,28.222,15.000,22.778,2001,219,0
2001-08-08,0.000,568.960,0.000,28.111,16.722,23.000,2001,220,0
2001-08-09,0.000,568.960,0.000,24.111,12.278,18.222,2001,221,0
2001-08-10,0.000,568.960,0.000,25.722,11.611,18.778,2001,222,0
2001-08-11,0.000,568.960,0.000,26.111,12.778,19.611,2001,223,0
2001-08-12,0.000,568.960,0.000,27.111,16.611,21.222,2001,224,0
2001-08-13,0.000,568.960,0.000,26.611,15.611,20.500,2001,225,0
2001-08-14,0.000,568.960,0.000,27.222,15.278,20.722,2001,226,0
2001-08-15,0.000,568.960,0.000,25.778,11.722,19.722,2001,227,0
2001-08-16,0.000,568.960,0.000,28.278,14.389,20.611,2001,228,0
2001-08-17,0.000,568.960,0.000,28.778,14.500,21.222,2001,229,0
2001-08-18,0.000,568.960,0.000,24.278,11.389,17.611,2001,230,0
2001-08-19,0.000,568.960,0.000,20.500,10.222,15.000,2001,231,0
2001-08-20,0.000,568.960,0.000,23.222,9.778,16.278,2001,232,0
2001-08-21,0.000,568.960,0.000,22.389,9.111,15.111,2001,233,0
2001-08-22,0.000,568.960,0.000,23.389,10.778,17.111,2001,234,0
2001-08-23,0.000,568.960,0.000,19.389,8.000,13.000,2001,235,0
2001-08-24,0.000,568.960,0.000,19.222,7.722,13.000,2001,236,0
2001-08-25,0.000,568.960,0.000,24.778,10.889,17.000,2001,237,0
2001-08-26,0.000,568.960,0.000,28.778,13.278,20.500,2001,238,0
2001-08-27,0.000,568.960,0.000,25.778,14.778,20.389,2001,239,0
2001-08-28,0.000,568.960,0.000,24.222,12.111,18.389,2001,240,0
2001-08-29,0.000,568.960,0.000,23.722,11.500,17.611,2001,241,0
2001-08-30,0.000,568.960,0.000,25.722,12.222,18.500,2001,242,0
2001-08-31,0.000,568.960,0.000,24.111,12.000,17.611,2001,243,0
2001-09-01,0.000,568.960,0.000,22.889,11.500,16.722,2001,244,0
2001-09-02,0.000,568.960,0.000,23.000,10.222,16.722,2001,245,0
2001-09-03,0.000,568.960,0.000,24.000,10.278,17.000,2001,246,0
2001-09-04,0.000,568.960,0.000,24.889,13.111,19.000,2001,247,0
2001-09-05,0.000,568.960,2.540,18.000,2.389,11.000,2001,248,0
2001-09-06,0.000,571.500,12.700,12.000,1.611,5.778,2001,249,0
2001-09-07,0.000,584.200,0.000,12.722,3.222,7.611,2001,250,0
2001-09-08,0.000,584.200,0.000,13.778,0.389,7.000,2001,251,0
2001-09-09,0.000,584.200,0.000,18.889,3.500,11.000,2001,252,0
2001-09-10,0.000,584.200,0.000,22.778,10.778,16.500,2001,253,0
2001-09-11,0.000,584.200,0.000,24.722,10.111,17.222,2001,254,0
2001-09-12,0.000,584.200,0.000,20.111,12.722,16.611,2001,255,0
2001-09-13,0.000,584.200,10.160,17.111,7.722,11.389,2001,256,0
